"ClaimType";"ClaimDay";"ClaimCost"
1;1058;31128
1;1058;21999
1;1058;17937
1;1058;21862
1;1058;20577
1;1058;16269
1;1058;15486
1;1059;23823
1;1059;19493
1;1059;23768
1;1059;9180
1;1059;18529
1;1059;196146
1;1059;8561
1;1059;13001
1;1059;12948
1;1060;34550
1;1060;26786
1;1060;14809
1;1060;32039
1;1060;17443
1;1060;14551
1;1060;30895
1;1061;14981
1;1061;18188
1;1061;14834
1;1061;29730
1;1061;10172
1;1061;44509
1;1062;215142
1;1062;15554
1;1062;19981
1;1062;18745
1;1062;11082
1;1062;18033
1;1062;27930
1;1062;17693
1;1062;11030
1;1062;42030
1;1062;28435
1;1062;22222
1;1062;33944
1;1062;26082
1;1062;23286
1;1062;29188
1;1062;42085
1;1063;17629
1;1063;12026
1;1063;80666
1;1063;24816
1;1063;37738
1;1063;11449
1;1063;19274
1;1064;13444
1;1064;19590
1;1064;27242
1;1064;30739
1;1064;9221
1;1064;9690
1;1064;33773
1;1064;21681
1;1064;19500
1;1065;23594
1;1065;17039
1;1065;37945
1;1065;19176
1;1065;18138
1;1065;18157
1;1065;250020
1;1065;15869
1;1065;10058
1;1065;9135
1;1065;9069
1;1065;28560
1;1065;23960
1;1065;13411
1;1066;13169
1;1066;17354
1;1066;10552
1;1066;16300
1;1066;24737
1;1066;20394
1;1066;53886
1;1067;38132
1;1067;17622
1;1067;36935
1;1067;25997
1;1067;23069
1;1067;14287
1;1067;46332
1;1067;23336
1;1067;24623
1;1067;34608
1;1067;14871
1;1067;18960
1;1067;24356
1;1067;318633
1;1067;18084
1;1067;12007
1;1068;14327
1;1068;20292
1;1068;22174
1;1068;18803
1;1068;24204
1;1068;282541
1;1068;27565
1;1069;24047
1;1069;20512
1;1069;14968
1;1069;30184
1;1069;15730
1;1069;15605
1;1070;22372
1;1070;43665
1;1070;44502
1;1070;18594
1;1070;62495
1;1070;7358
1;1070;21766
1;1070;20858
1;1070;13981
1;1070;58816
1;1070;19062
1;1070;24399
1;1070;18764
1;1070;12685
1;1070;30136
1;1070;24327
1;1070;8239
1;1070;24538
1;1070;23631
1;1070;20595
1;1070;24769
1;1070;28405
1;1070;18582
1;1070;48298
1;1070;18748
1;1070;22665
1;1071;16863
1;1071;19302
1;1071;24006
1;1071;11221
1;1071;9518
1;1071;43971
1;1071;267323
1;1071;18223
1;1071;21512
1;1071;24258
1;1071;32895
1;1071;23774
1;1071;24599
1;1071;44228
1;1071;221933
1;1071;234103
1;1071;22237
1;1071;36327
1;1071;26080
1;1071;22423
1;1071;24955
1;1071;9071
1;1071;21082
1;1071;31669
1;1072;14321
1;1072;20629
1;1072;13464
1;1072;21439
1;1072;14136
1;1072;220420
1;1073;21146
1;1073;29024
1;1073;22606
1;1073;56367
1;1073;41899
1;1074;22163
1;1074;17968
1;1074;17982
1;1074;11863
1;1074;16071
1;1074;18298
1;1074;36722
1;1074;11601
1;1074;34599
1;1074;18232
1;1074;239795
1;1074;11550
1;1074;23060
1;1075;10246
1;1075;28593
1;1075;30144
1;1075;30317
1;1075;235973
1;1075;15699
1;1075;32706
1;1075;11705
1;1075;33250
1;1075;10680
1;1075;13785
1;1075;11409
1;1076;22905
1;1076;44964
1;1076;16950
1;1076;25501
1;1076;18960
1;1076;14390
1;1076;22992
1;1076;16868
1;1076;18806
1;1076;21092
1;1077;12254
1;1077;16997
1;1077;23408
1;1077;21412
1;1077;14975
1;1077;21552
1;1077;32369
1;1077;18642
1;1077;12282
1;1077;43095
1;1078;32080
1;1078;41150
1;1078;22787
1;1078;35757
1;1078;13386
1;1078;14605
1;1079;18979
1;1079;28858
1;1079;30419
1;1079;17114
1;1079;186399
1;1079;23537
1;1080;29199
1;1080;36563
1;1080;18708
1;1080;18712
1;1081;32762
1;1081;25770
1;1081;12854
1;1081;240045
1;1081;19449
1;1081;24204
1;1082;19421
1;1082;17653
1;1082;217320
1;1082;17135
1;1082;238087
1;1082;17715
1;1082;19568
1;1082;17438
1;1082;260257
1;1082;20433
1;1082;14522
1;1082;307192
1;1082;28424
1;1082;12255
1;1082;38562
1;1083;11504
1;1083;20027
1;1083;30213
1;1083;38084
1;1083;9590
1;1083;32016
1;1083;12282
1;1083;15983
1;1083;13941
1;1083;27962
1;1083;42377
1;1083;20046
1;1083;18340
1;1083;17549
1;1084;19022
1;1084;28161
1;1084;22645
1;1084;15785
1;1084;16596
1;1084;20649
1;1084;48628
1;1084;25630
1;1084;28217
1;1085;14805
1;1085;53114
1;1085;18205
1;1085;18092
1;1085;12052
1;1085;10536
1;1086;15921
1;1086;34549
1;1086;27612
1;1086;21542
1;1086;11967
1;1086;28630
1;1086;9826
1;1086;22060
1;1086;36341
1;1086;16069
1;1086;31935
1;1087;16408
1;1087;47692
1;1087;29666
1;1087;15610
1;1088;20342
1;1088;28002
1;1088;18710
1;1088;18874
1;1088;8126
1;1088;49519
1;1088;31349
1;1088;35086
1;1088;12134
1;1089;16570
1;1089;30675
1;1089;183334
1;1089;22165
1;1089;10469
1;1089;13368
1;1089;21714
1;1089;33833
1;1089;24081
1;1089;11424
1;1089;18493
1;1089;13924
1;1089;11777
1;1089;15578
1;1089;21950
1;1089;12196
1;1089;23296
1;1090;26756
1;1090;36932
1;1090;14799
1;1090;26843
1;1090;309067
1;1090;31836
1;1090;28015
1;1090;16469
1;1090;343532
1;1090;26611
1;1090;12360
1;1090;21417
1;1090;23263
1;1090;30589
1;1090;14260
1;1090;23806
1;1090;13858
1;1091;24074
1;1091;20129
1;1091;12914
1;1091;36106
1;1091;21094
1;1091;10814
1;1091;11551
1;1091;13726
1;1091;53270
1;1091;11302
1;1091;29903
1;1092;18640
1;1092;16900
1;1092;33609
1;1092;14759
1;1092;21787
1;1092;48624
1;1092;19370
1;1092;13822
1;1092;10652
1;1092;14790
1;1092;14876
1;1092;25031
1;1093;23553
1;1093;30521
1;1093;49172
1;1093;23979
1;1093;27612
1;1093;29633
1;1093;27202
1;1093;26076
1;1093;19638
1;1093;20116
1;1093;19665
1;1093;18595
1;1093;28068
1;1094;16625
1;1094;19824
1;1094;12581
1;1094;22432
1;1094;22517
1;1094;26058
1;1094;23455
1;1094;55487
1;1094;268356
1;1094;7665
1;1094;16444
1;1094;18541
1;1094;14285
1;1094;13232
1;1094;12591
1;1094;283457
1;1094;24406
1;1095;12877
1;1095;37295
1;1095;44096
1;1095;31852
1;1095;42763
1;1095;11459
1;1095;11636
1;1095;21050
1;1095;8553
1;1095;39161
1;1095;13112
1;1095;19901
1;1095;21174
1;1095;48129
1;1095;22711
1;1096;22251
1;1096;25021
1;1096;40523
1;1096;23067
1;1096;22153
1;1096;10420
1;1096;23171
1;1096;19546
1;1096;13530
1;1096;8882
1;1096;12266
1;1096;15526
1;1097;20267
1;1097;20049
1;1097;7787
1;1098;24479
1;1098;23347
1;1098;13957
1;1098;32384
1;1098;14244
1;1098;13456
1;1098;35840
1;1098;27057
1;1098;29778
1;1099;21854
1;1099;24332
1;1099;13534
1;1099;29322
1;1099;27506
1;1099;27717
1;1099;25640
1;1099;27524
1;1099;29406
1;1100;17767
1;1100;22526
1;1100;25162
1;1100;15025
1;1100;28060
1;1100;27698
1;1100;19751
1;1100;18861
1;1101;19718
1;1101;16876
1;1101;12765
1;1101;11147
1;1101;17377
1;1101;24717
1;1101;21787
1;1101;232462
1;1101;22571
1;1101;28896
1;1101;266115
1;1101;9883
1;1102;17570
1;1102;26678
1;1102;24025
1;1102;26768
1;1102;20034
1;1102;14335
1;1102;17315
1;1102;38251
1;1102;21081
1;1102;17649
1;1103;31113
1;1103;27264
1;1103;25323
1;1103;28911
1;1103;208651
1;1103;15867
1;1103;22810
1;1103;37838
1;1103;54244
1;1103;8726
1;1103;17967
1;1103;18298
1;1103;28729
1;1103;15036
1;1104;9071
1;1104;14133
1;1104;8659
1;1104;28534
1;1104;20796
1;1104;30402
1;1105;53093
1;1105;20835
1;1105;34024
1;1105;17505
1;1105;19257
1;1105;291566
1;1105;36279
1;1105;23910
1;1105;13306
1;1105;20103
1;1106;8293
1;1106;46023
1;1106;21366
1;1106;15311
1;1106;28013
1;1106;11718
1;1106;8293
1;1106;61889
1;1106;18230
1;1106;15344
1;1106;41251
1;1107;12111
1;1107;32953
1;1107;17865
1;1107;26827
1;1107;30746
1;1107;20628
1;1107;20403
1;1107;44469
1;1108;33152
1;1108;18203
1;1108;19763
1;1108;37081
1;1108;19887
1;1108;31708
1;1108;14562
1;1108;323083
1;1108;19569
1;1108;13909
1;1109;6254
1;1109;22038
1;1109;12803
1;1109;24155
1;1109;29065
1;1109;21588
1;1109;27889
1;1109;27160
1;1109;17032
1;1109;33197
1;1109;13588
1;1109;45444
1;1109;52660
1;1109;23369
1;1109;25091
1;1109;44938
1;1109;28485
1;1109;22258
1;1109;21547
1;1109;17430
1;1109;34362
1;1110;14566
1;1110;18485
1;1110;22285
1;1110;21315
1;1110;8307
1;1110;14601
1;1110;12146
1;1110;15444
1;1110;17894
1;1110;35756
1;1110;22223
1;1110;17124
1;1110;14936
1;1110;27983
1;1111;21174
1;1111;21690
1;1111;37370
1;1111;25967
1;1111;22145
1;1112;14902
1;1112;27136
1;1112;26276
1;1112;40474
1;1112;24241
1;1112;38909
1;1113;15734
1;1113;16578
1;1113;13749
1;1113;24507
1;1113;12354
1;1113;15732
1;1113;13059
1;1113;26144
1;1113;19411
1;1113;20026
1;1113;13865
1;1113;19056
1;1114;24571
1;1114;16185
1;1114;18804
1;1114;10763
1;1114;24504
1;1114;12625
1;1114;17408
1;1114;19005
1;1114;10841
1;1114;42591
1;1114;15261
1;1114;30738
1;1114;12715
1;1114;19165
1;1114;25849
1;1114;23562
1;1114;6822
1;1114;39244
1;1114;15174
1;1114;21278
1;1114;23256
1;1114;19977
1;1115;25388
1;1115;18470
1;1115;17471
1;1115;23596
1;1115;15187
1;1115;16344
1;1115;9540
1;1115;15220
1;1115;13221
1;1115;15259
1;1115;15308
1;1115;17008
1;1115;15535
1;1115;17723
1;1115;10621
1;1115;22498
1;1115;8940
1;1116;32667
1;1116;20159
1;1116;31177
1;1116;17190
1;1116;15142
1;1116;21004
1;1116;19422
1;1116;16440
1;1116;13638
1;1116;44175
1;1116;18166
1;1116;34029
1;1116;19218
1;1116;12558
1;1117;38350
1;1117;13138
1;1117;13639
1;1117;15126
1;1117;18425
1;1117;16345
1;1117;20257
1;1117;10995
1;1117;12311
1;1117;9983
1;1117;42124
1;1117;17540
1;1118;24711
1;1118;17758
1;1118;15035
1;1118;16609
1;1118;13043
1;1118;15826
1;1118;26416
1;1118;14714
1;1118;26515
1;1118;17425
1;1118;38656
1;1118;18900
1;1118;12187
1;1118;20072
1;1119;12742
1;1119;22877
1;1119;9547
1;1119;21021
1;1119;15337
1;1119;19450
1;1119;23879
1;1119;17993
1;1119;16737
1;1120;22801
1;1120;23397
1;1120;19683
1;1120;22884
1;1120;40266
1;1120;31595
1;1120;34407
1;1120;27921
1;1121;25024
1;1121;19217
1;1121;19187
1;1121;11670
1;1121;19788
1;1121;11955
1;1122;13400
1;1122;26192
1;1122;17326
1;1122;27843
1;1122;15267
1;1122;32831
1;1122;20405
1;1122;20810
1;1122;33295
1;1122;14602
1;1122;17924
1;1122;9560
1;1122;25443
1;1122;10756
1;1122;20894
1;1122;11927
1;1122;33418
1;1123;243825
1;1123;28471
1;1123;31907
1;1123;12043
1;1123;223869
1;1123;56856
1;1123;16218
1;1123;26920
1;1123;16150
1;1123;34075
1;1123;16943
1;1123;309999
1;1123;37195
1;1123;34133
1;1124;24789
1;1124;33342
1;1124;252829
1;1124;13958
1;1124;33087
1;1124;11224
1;1124;30613
1;1124;17567
1;1125;18892
1;1125;17876
1;1125;14759
1;1125;25507
1;1125;10385
1;1125;26559
1;1125;18140
1;1125;18417
1;1125;28714
1;1126;23103
1;1126;25032
1;1126;26127
1;1126;17523
1;1126;15718
1;1126;31490
1;1126;33873
1;1126;22804
1;1126;51282
1;1126;11746
1;1126;15699
1;1126;23462
1;1126;18486
1;1126;19745
1;1126;20081
1;1126;15375
1;1127;33393
1;1127;15411
1;1127;36017
1;1127;17129
1;1127;11543
1;1127;33810
1;1127;27353
1;1127;18529
1;1127;26952
1;1127;12407
1;1128;33502
1;1128;18097
1;1128;10226
1;1128;17304
1;1128;16904
1;1129;27793
1;1129;16689
1;1129;24896
1;1129;13498
1;1129;19088
1;1129;19710
1;1129;20681
1;1129;14182
1;1129;18918
1;1130;19560
1;1130;14837
1;1130;14338
1;1130;26972
1;1130;256231
1;1130;33909
1;1130;11690
1;1130;16170
1;1130;22494
1;1130;36125
1;1130;26020
1;1130;17608
1;1130;19736
1;1130;17094
1;1131;12524
1;1131;25689
1;1131;49689
1;1131;234522
1;1131;16800
1;1131;27477
1;1131;13464
1;1131;16871
1;1131;12855
1;1131;22366
1;1132;15270
1;1132;41177
1;1132;192775
1;1132;30469
1;1132;20036
1;1132;13983
1;1132;20620
1;1132;22020
1;1132;14703
1;1132;44723
1;1133;17956
1;1133;27878
1;1133;13347
1;1133;14031
1;1133;8831
1;1133;41375
1;1133;11221
1;1133;18779
1;1133;10563
1;1133;38845
1;1133;11451
1;1133;22160
1;1133;23428
1;1133;11456
1;1134;34630
1;1134;21084
1;1134;28208
1;1134;30121
1;1134;21653
1;1134;18094
1;1134;26167
1;1134;18671
1;1134;16700
1;1134;16687
1;1134;24713
1;1134;18069
1;1134;32024
1;1134;17223
1;1135;10976
1;1135;20301
1;1135;23667
1;1135;27662
1;1135;12026
1;1135;19702
1;1135;15230
1;1135;10589
1;1135;24980
1;1135;27661
1;1135;25737
1;1135;49235
1;1135;10499
1;1135;19906
1;1136;23027
1;1136;14325
1;1136;8154
1;1136;32403
1;1136;29868
1;1136;10543
1;1136;46589
1;1136;9006
1;1137;22014
1;1137;16438
1;1137;13191
1;1137;14736
1;1137;27643
1;1137;10905
1;1137;18304
1;1137;17427
1;1137;26546
1;1137;12319
1;1137;14331
1;1137;22264
1;1137;25941
1;1137;15852
1;1138;26791
1;1138;19802
1;1138;11579
1;1138;41942
1;1138;27765
1;1138;23999
1;1138;20304
1;1138;28434
1;1138;10685
1;1138;14493
1;1138;37969
1;1138;15824
1;1139;10122
1;1139;26191
1;1139;30751
1;1139;16677
1;1139;6202
1;1139;23217
1;1139;37916
1;1139;27990
1;1139;20038
1;1139;8643
1;1140;45205
1;1140;48119
1;1140;16089
1;1140;12188
1;1140;9496
1;1140;7744
1;1140;30162
1;1140;24457
1;1140;18272
1;1140;37605
1;1141;32364
1;1141;14465
1;1141;7825
1;1141;14426
1;1141;19322
1;1141;25858
1;1141;14430
1;1141;10759
1;1141;53288
1;1141;20439
1;1142;10344
1;1142;29479
1;1142;27585
1;1142;11996
1;1142;38926
1;1142;33510
1;1142;25003
1;1142;13477
1;1142;11283
1;1142;45666
1;1142;25444
1;1143;251540
1;1143;21844
1;1143;25107
1;1143;17927
1;1143;22579
1;1143;19888
1;1143;21014
1;1143;39537
1;1143;16493
1;1143;24058
1;1144;25901
1;1144;16305
1;1144;15981
1;1144;21451
1;1144;21410
1;1145;16566
1;1145;26030
1;1145;15732
1;1145;19576
1;1145;22450
1;1145;20224
1;1145;23633
1;1145;14403
1;1145;45352
1;1145;24109
1;1145;14666
1;1145;21503
1;1145;11991
1;1145;18299
1;1145;26323
1;1146;11317
1;1146;22978
1;1146;15584
1;1146;8457
1;1146;50328
1;1146;22934
1;1146;20774
1;1146;17025
1;1146;36676
1;1146;31973
1;1146;33831
1;1147;9865
1;1147;37196
1;1147;8071
1;1147;16429
1;1147;23104
1;1147;16750
1;1147;12467
1;1147;11897
1;1147;21126
1;1147;9983
1;1147;26757
1;1147;30010
1;1147;23604
1;1147;32785
1;1147;33053
1;1147;22233
1;1147;8911
1;1147;20189
1;1147;34754
1;1148;21206
1;1148;20192
1;1148;16814
1;1148;40104
1;1148;35746
1;1148;13525
1;1148;10601
1;1148;13651
1;1148;18497
1;1148;22751
1;1148;26142
1;1149;27365
1;1149;24051
1;1149;36556
1;1149;11771
1;1149;19109
1;1149;17574
1;1149;21819
1;1149;35402
1;1149;10230
1;1149;25417
1;1149;26002
1;1149;40205
1;1150;10275
1;1150;30589
1;1150;17780
1;1150;19126
1;1150;24092
1;1150;18074
1;1150;13724
1;1151;19194
1;1151;23977
1;1151;16128
1;1151;7218
1;1151;14284
1;1151;19143
1;1151;10317
1;1151;18754
1;1151;15078
1;1151;13579
1;1151;358833
1;1152;27920
1;1152;20204
1;1152;36887
1;1152;37667
1;1152;28546
1;1152;18081
1;1152;25546
1;1153;16560
1;1153;27977
1;1153;28707
1;1153;27182
1;1153;22385
1;1153;42032
1;1153;33183
1;1154;28531
1;1154;27578
1;1154;9298
1;1154;12421
1;1155;36270
1;1155;23998
1;1155;26254
1;1155;13642
1;1155;19392
1;1156;35350
1;1156;38240
1;1156;18808
1;1156;24413
1;1156;18478
1;1156;29829
1;1157;32332
1;1157;18961
1;1157;15883
1;1157;30830
1;1157;6586
1;1157;17446
1;1157;10604
1;1157;22429
1;1158;18662
1;1158;9645
1;1158;20692
1;1158;49503
1;1158;30972
1;1159;24093
1;1159;21094
1;1159;25565
1;1159;35091
1;1159;22837
1;1159;9233
1;1159;42977
1;1159;18764
1;1159;18802
1;1159;10064
1;1159;6214
1;1160;18754
1;1160;24282
1;1160;15215
1;1160;8567
1;1160;9352
1;1160;22441
1;1160;21856
1;1160;28614
1;1160;19102
1;1160;214900
1;1160;45087
1;1160;20755
1;1160;18785
1;1160;19644
1;1160;17277
1;1161;9838
1;1161;22481
1;1161;12437
1;1161;13982
1;1161;18199
1;1161;14386
1;1161;36075
1;1162;16883
1;1162;21606
1;1162;19738
1;1162;11232
1;1162;41328
1;1162;255067
1;1162;25343
1;1162;16731
1;1162;21757
1;1162;22593
1;1162;12339
1;1163;235308
1;1163;26154
1;1163;34430
1;1163;25249
1;1163;21029
1;1163;10218
1;1163;13033
1;1163;19436
1;1163;25766
1;1163;13665
1;1163;31135
1;1164;20277
1;1164;21800
1;1164;30145
1;1164;38395
1;1164;217169
1;1164;14335
1;1164;40154
1;1164;28091
1;1165;21509
1;1165;17023
1;1165;17496
1;1165;28885
1;1165;16746
1;1165;11535
1;1166;32312
1;1166;11042
1;1166;33629
1;1166;55911
1;1166;23648
1;1166;19003
1;1167;22755
1;1167;20618
1;1167;17876
1;1168;19669
1;1168;16008
1;1168;8733
1;1168;8307
1;1168;18757
1;1168;19058
1;1168;20487
1;1168;21403
1;1168;247652
1;1168;25623
1;1168;15009
1;1168;17393
1;1168;17180
1;1168;29196
1;1169;205498
1;1169;11279
1;1169;19982
1;1169;12629
1;1169;8783
1;1169;15282
1;1169;17627
1;1169;16447
1;1169;22272
1;1169;18874
1;1169;20957
1;1170;28247
1;1170;22000
1;1170;10793
1;1170;13403
1;1170;38799
1;1170;20612
1;1170;280654
1;1170;44751
1;1170;18003
1;1170;12803
1;1170;23061
1;1170;16006
1;1170;20555
1;1170;17101
1;1170;10976
1;1170;31823
1;1171;31985
1;1171;23741
1;1171;12209
1;1171;21873
1;1171;33000
1;1171;14839
1;1171;18252
1;1171;26729
1;1171;11034
1;1171;16944
1;1171;17904
1;1171;17983
1;1171;23677
1;1171;15204
1;1171;20693
1;1171;14052
1;1171;14303
1;1171;23395
1;1171;14997
1;1172;19563
1;1172;9896
1;1172;15716
1;1172;17877
1;1172;18920
1;1172;15819
1;1172;24551
1;1172;19126
1;1172;23501
1;1172;33285
1;1172;39410
1;1172;16382
1;1172;23247
1;1172;31927
1;1172;27145
1;1173;12380
1;1173;26253
1;1173;12459
1;1173;14479
1;1173;12986
1;1173;19530
1;1173;22806
1;1173;55657
1;1173;20510
1;1173;20287
1;1173;22109
1;1173;21879
1;1173;15603
1;1173;33352
1;1173;20872
1;1173;19658
1;1173;35385
1;1173;25982
1;1174;330096
1;1174;26931
1;1174;14929
1;1174;34861
1;1174;17064
1;1174;10105
1;1174;19152
1;1174;16777
1;1174;23946
1;1174;22682
1;1174;23184
1;1174;22738
1;1174;16161
1;1174;16859
1;1174;17629
1;1174;300016
1;1174;18712
1;1174;20769
1;1174;30686
1;1174;20057
1;1174;62066
1;1174;7937
1;1174;17096
1;1174;18173
1;1174;20697
1;1174;13171
1;1175;19058
1;1175;35738
1;1175;19240
1;1175;27366
1;1175;19355
1;1175;16407
1;1175;14391
1;1175;72674
1;1175;8401
1;1175;18182
1;1176;15990
1;1176;12966
1;1176;30108
1;1176;23224
1;1177;35814
1;1177;15991
1;1177;14073
1;1177;17766
1;1177;19817
1;1177;68857
1;1177;16670
1;1177;32537
1;1177;189338
1;1178;35396
1;1178;26763
1;1178;45119
1;1178;277139
1;1178;14051
1;1178;13485
1;1178;18193
1;1178;24069
1;1178;17375
1;1178;13087
1;1178;10645
1;1179;21727
1;1179;19241
1;1179;10995
1;1179;37981
1;1179;19131
1;1179;13574
1;1179;13045
1;1179;237673
1;1179;10053
1;1179;16456
1;1179;9537
1;1179;14267
1;1179;25017
1;1179;17530
1;1179;31319
1;1179;16483
1;1179;14277
1;1180;13391
1;1180;11312
1;1180;28257
1;1180;25806
1;1180;9506
1;1180;18388
1;1180;28479
1;1180;12809
1;1180;16064
1;1180;22243
1;1180;25326
1;1180;27878
1;1181;17218
1;1181;20335
1;1181;54697
1;1181;17743
1;1181;14502
1;1181;18606
1;1181;11457
1;1181;14553
1;1181;34453
1;1181;27747
1;1181;16560
1;1181;14068
1;1181;42702
1;1181;22760
1;1181;20488
1;1181;19084
1;1182;27322
1;1182;29776
1;1182;44606
1;1182;21054
1;1182;9252
1;1182;11693
1;1182;21190
1;1182;20315
1;1182;32855
1;1183;10284
1;1183;16341
1;1183;20967
1;1183;42661
1;1183;29849
1;1183;25535
1;1183;25680
1;1183;7915
1;1183;18186
1;1183;22425
1;1183;50778
1;1183;10923
1;1184;68449
1;1184;16325
1;1184;20906
1;1184;12664
1;1184;16093
1;1184;34256
1;1184;16357
1;1184;13097
1;1184;42663
1;1184;26241
1;1184;15431
1;1184;24754
1;1184;18459
1;1184;18145
1;1184;23627
1;1184;15642
1;1185;31336
1;1185;10992
1;1185;16727
1;1185;28083
1;1185;58506
1;1185;17561
1;1185;17320
1;1185;13345
1;1185;13153
1;1185;83832
1;1185;11062
1;1185;18090
1;1185;282182
1;1185;11199
1;1185;23270
1;1185;42021
1;1185;26769
1;1185;11957
1;1185;27109
1;1185;15353
1;1185;17911
1;1185;17189
1;1185;17167
1;1186;22254
1;1186;30347
1;1186;18017
1;1186;10301
1;1186;19671
1;1186;16067
1;1186;35370
1;1186;30132
1;1186;20469
1;1186;14481
1;1186;14639
1;1186;20305
1;1186;24656
1;1187;30435
1;1187;18118
1;1187;7949
1;1187;16155
1;1187;19827
1;1187;36399
1;1187;19947
1;1187;30466
1;1187;53557
1;1188;22453
1;1188;25091
1;1188;36760
1;1188;41908
1;1188;251908
1;1188;18781
1;1188;23972
1;1188;13895
1;1189;10190
1;1189;32395
1;1189;13857
1;1190;20958
1;1190;18969
1;1190;24186
1;1190;21009
1;1190;12653
1;1190;27574
1;1190;20648
1;1190;20124
1;1190;19849
1;1190;12959
1;1190;36014
1;1190;21899
1;1190;44252
1;1190;18929
1;1191;16355
1;1191;17481
1;1191;18262
1;1191;21424
1;1191;31873
1;1191;15924
1;1191;16406
1;1191;21606
1;1191;40945
1;1191;13545
1;1191;19184
1;1192;12031
1;1192;21511
1;1192;31312
1;1192;18253
1;1192;20052
1;1192;176995
1;1192;13898
1;1192;15435
1;1192;30701
1;1192;29046
1;1193;24804
1;1193;18625
1;1193;12946
1;1193;24052
1;1193;23302
1;1193;24823
1;1193;18777
1;1193;16938
1;1193;24205
1;1194;19905
1;1194;27242
1;1194;41922
1;1194;20691
1;1194;250364
1;1194;38336
1;1194;11971
1;1194;14918
1;1194;6858
1;1194;20304
1;1194;20251
1;1194;18880
1;1195;15715
1;1195;38070
1;1195;29658
1;1195;21689
1;1195;17987
1;1195;16659
1;1195;31738
1;1195;9499
1;1195;33194
1;1195;18045
1;1195;14949
1;1195;7184
1;1195;69834
1;1195;20134
1;1195;25535
1;1196;11510
1;1196;20382
1;1196;17520
1;1196;21221
1;1196;18371
1;1196;15150
1;1196;13584
1;1196;20686
1;1196;46642
1;1196;28237
1;1196;34233
1;1196;34936
1;1197;21810
1;1197;11326
1;1197;43046
1;1197;22045
1;1197;16829
1;1197;33366
1;1198;13412
1;1198;18712
1;1198;25901
1;1198;20343
1;1198;29065
1;1198;13238
1;1198;20524
1;1198;23416
1;1198;17576
1;1198;18836
1;1198;17524
1;1199;32314
1;1199;18268
1;1199;7990
1;1199;19299
1;1199;37399
1;1199;18093
1;1199;20996
1;1199;13266
1;1200;30050
1;1200;17444
1;1200;32966
1;1200;27891
1;1200;21485
1;1200;25647
1;1200;12907
1;1200;27361
1;1201;25046
1;1201;66690
1;1201;18117
1;1201;16880
1;1201;20558
1;1201;16774
1;1201;15662
1;1201;14519
1;1201;32320
1;1202;24204
1;1202;10960
1;1202;18067
1;1202;9179
1;1202;31893
1;1202;13817
1;1202;36860
1;1202;20875
1;1202;13560
1;1202;33248
1;1202;14566
1;1202;39274
1;1202;12824
1;1202;16535
1;1203;24761
1;1203;17927
1;1203;26309
1;1203;285191
1;1203;15976
1;1203;17302
1;1203;40392
1;1203;13989
1;1203;22154
1;1203;24841
1;1203;12654
1;1203;24827
1;1204;21708
1;1204;40738
1;1204;24803
1;1204;217385
1;1204;16320
1;1204;49410
1;1204;12045
1;1204;10070
1;1204;22170
1;1204;9952
1;1204;29062
1;1204;30949
1;1204;20390
1;1205;15582
1;1205;13730
1;1205;23891
1;1205;22592
1;1205;24059
1;1205;22712
1;1205;20189
1;1205;10493
1;1205;31501
1;1205;13230
1;1205;20213
1;1205;12287
1;1205;30735
1;1205;27676
1;1205;51193
1;1206;12593
1;1206;20438
1;1206;15939
1;1206;29306
1;1206;166216
1;1206;17597
1;1206;16568
1;1206;12541
1;1206;34657
1;1206;36529
1;1206;19465
1;1207;28144
1;1207;32769
1;1208;49484
1;1208;22766
1;1208;14131
1;1208;13775
1;1208;10467
1;1208;48570
1;1208;25351
1;1208;39124
1;1208;6321
1;1208;16403
1;1208;19014
1;1208;27680
1;1208;17318
1;1208;19536
1;1209;12828
1;1209;42026
1;1209;7948
1;1209;19610
1;1209;21221
1;1209;7784
1;1209;22705
1;1209;38751
1;1209;20744
1;1209;31810
